,day,daily-case,daily-death,daily-vaccin
394,2022-01-30,20067.792417089673,107.13593091524962,108209.98935829906
395,2022-01-31,18255.264139029892,99.37864363841653,36069.996452766354
396,2022-02-01,15731.754713009965,96.79288121280551,37775.998817588785
397,2022-02-02,13708.25157100332,91.9309604042685,40451.33293919626
398,2022-02-03,14426.750523667773,96.6436534680895,15590.44431306542
399,2022-02-04,16407.91684122259,91.21455115602983,5196.814771021806
400,2022-02-05,18294.97228040753,84.73818371867661,1732.2715903406022
401,2022-02-06,21191.65742680251,93.91272790622554,577.4238634468674
402,2022-02-07,25964.219142267506,94.63757596874184,192.47462114895578
403,2022-02-08,31040.073047422502,87.21252532291395,133510.491540383
404,2022-02-09,34743.6910158075,85.73750844097133,424314.4971801277
405,2022-02-10,37214.2303386025,86.57916948032378,516305.4990600426
406,2022-02-11,38661.07677953417,82.85972316010793,459520.16635334754
407,2022-02-12,39090.69225984472,85.95324105336931,402086.7221177825
408,2022-02-13,40259.89741994824,87.31774701778977,224026.57403926086
409,2022-02-14,43303.63247331608,79.43924900592992,74675.52467975362
410,2022-02-15,46918.54415777203,78.47974966864331,24891.841559917873
411,2022-02-16,50262.181385924014,82.8265832228811,8297.280519972624
412,2022-02-17,55134.060461974674,75.94219440762703,2765.760173324208
413,2022-02-18,59481.02015399156,72.980731469209,921.920057774736
414,2022-02-19,63144.67338466385,84.99357715640299,99907.97335259158
415,2022-02-20,66878.22446155462,88.66452571880099,241674.65778419716
416,2022-02-21,72338.40815385153,85.55484190626699,326026.5525947324
417,2022-02-22,80223.8027179505,95.85161396875566,336656.1841982441
418,2022-02-23,89038.26757265016,94.95053798958521,266387.0613994147
419,2022-02-24,100994.75585755006,86.98351266319507,287916.35379980487
420,2022-02-25,108994.58528585003,89.6611708877317,276743.78459993494
421,2022-02-26,115140.86176195001,97.22039029591058,209051.26153331166
422,2022-02-27,124460.95392065,97.0734634319702,590420.4205111038
423,2022-02-28,132576.65130688334,99.02448781065674,757965.8068370345
